,x_UTM18N,y_UTM18N,FGRAVFL15
90942,243709.43,4188136.98,4.55
90943,243731.98,4188119.04,4.55
90944,243754.48,4188100.99,4.56
90945,243776.93,4188082.83,4.57
90946,243799.32,4188064.59,4.59
90947,243821.65,4188046.28,4.61
90948,243843.91,4188027.91,4.64
90949,243866.13,4188009.5,4.67
90950,243888.32,4187991.06,4.72
90951,243910.51,4187972.63,4.76
90952,243932.74,4187954.21,4.81
90953,243955.02,4187935.83,4.87
90954,227949.73,4200656.22,-11.02
90955,227973.18,4200636.85,-10.99
90956,227996.63,4200617.51,-10.96
90957,228020.1,4200598.22,-10.93
90958,228043.6,4200578.98,-10.91
90959,228067.12,4200559.78,-10.89
90960,228090.65,4200540.61,-10.87
90961,228114.17,4200521.48,-10.85
90962,228137.68,4200502.37,-10.84
90963,228161.16,4200483.3,-10.83
90964,228184.63,4200464.27,-10.83
90965,228208.08,4200445.33,-10.82
90966,228231.55,4200426.46,-10.82
90967,228255.01,4200407.67,-10.82
90968,228278.47,4200388.96,-10.83
90969,228301.9,4200370.29,-10.84
90970,228325.3,4200351.64,-10.84
90971,228348.65,4200332.97,-10.86
90972,228371.95,4200314.29,-10.87
90973,228395.22,4200295.56,-10.88
90974,228418.46,4200276.79,-10.9
90975,228441.69,4200257.98,-10.92
90976,228464.91,4200239.15,-10.94
90977,228488.14,4200220.3,-10.96
90978,228511.37,4200201.43,-10.98
90979,228534.62,4200182.56,-11.0
90980,228557.89,4200163.66,-11.02
90981,228581.2,4200144.72,-11.04
90982,228604.54,4200125.72,-11.07
90983,228627.94,4200106.67,-11.09
90984,228651.36,4200087.56,-11.11
90985,228674.81,4200068.39,-11.13
90986,228698.25,4200049.17,-11.15
90987,228721.65,4200029.92,-11.17
90988,228745.0,4200010.65,-11.18
90989,228768.3,4199991.39,-11.2
90990,228791.56,4199972.16,-11.21
90991,228814.79,4199953.02,-11.22
90992,228838.03,4199934.0,-11.23
90993,228861.31,4199915.15,-11.24
90994,228884.65,4199896.49,-11.24
90995,228908.07,4199878.03,-11.24
90996,228931.57,4199859.76,-11.24
90997,228955.11,4199841.61,-11.23
90998,228978.69,4199823.56,-11.22
90999,229002.27,4199805.51,-11.21
91000,229025.82,4199787.42,-11.2
91001,229049.34,4199769.28,-11.18
91002,229072.84,4199751.07,-11.16
91003,229096.32,4199732.83,-11.14
91004,229119.81,4199714.55,-11.12
91005,229143.31,4199696.25,-11.09
91006,229166.82,4199677.93,-11.06
91007,229190.35,4199659.55,-11.02
91008,229213.87,4199641.08,-10.98
91009,229237.38,4199622.48,-10.94
91010,229260.85,4199603.72,-10.9
91011,229284.26,4199584.82,-10.85
91012,229307.58,4199565.75,-10.8
91013,229330.79,4199546.51,-10.75
91014,229353.84,4199527.14,-10.69
91015,229376.7,4199507.62,-10.63
91016,229399.35,4199487.96,-10.57
91017,229421.78,4199468.17,-10.51
91018,229443.99,4199448.3,-10.44
91019,229466.03,4199428.34,-10.37
91020,229487.9,4199408.35,-10.3
91021,229509.68,4199388.35,-10.23
91022,229531.39,4199368.37,-10.16
91023,229553.08,4199348.45,-10.08
91024,229574.79,4199328.6,-10.0
91025,229596.57,4199308.86,-9.92
91026,229618.47,4199289.25,-9.84
91027,229640.51,4199269.82,-9.76
91028,229662.76,4199250.6,-9.68
91029,229685.2,4199231.59,-9.6
91030,229707.85,4199212.79,-9.52
91031,229730.67,4199194.18,-9.43
91032,229753.63,4199175.72,-9.35
91033,229776.69,4199157.35,-9.27
91034,229799.83,4199139.04,-9.18
91035,229823.03,4199120.77,-9.1
91036,229846.3,4199102.52,-9.02
91037,229869.66,4199084.32,-8.93
91038,229893.12,4199066.16,-8.85
91039,229916.69,4199048.04,-8.77
91040,229940.38,4199029.93,-8.69
91041,229964.18,4199011.79,-8.61
91042,229988.07,4198993.59,-8.54
91043,230011.99,4198975.27,-8.46
91044,230035.91,4198956.83,-8.39
91045,230059.82,4198938.23,-8.32
91046,230083.68,4198919.5,-8.25
91047,230107.49,4198900.67,-8.18
91048,230131.25,4198881.78,-8.11
91049,230154.99,4198862.83,-8.05
91050,230178.7,4198843.85,-7.99
91051,230202.4,4198824.86,-7.93
91052,230226.08,4198805.85,-7.88
91053,230249.76,4198786.84,-7.83
91054,230273.42,4198767.85,-7.78
91055,230297.08,4198748.89,-7.74
91056,230320.74,4198729.98,-7.7
91057,230344.44,4198711.13,-7.66
91058,230368.18,4198692.34,-7.63
91059,230391.97,4198673.61,-7.6
91060,230415.81,4198654.89,-7.57
91061,230439.7,4198636.18,-7.54
91062,230463.59,4198617.44,-7.52
91063,230487.44,4198598.64,-7.51
91064,230511.2,4198579.79,-7.49
91065,230534.87,4198560.89,-7.48
91066,230558.43,4198541.99,-7.47
91067,230581.9,4198523.1,-7.47
91068,230605.31,4198504.26,-7.46
91069,230628.67,4198485.47,-7.47
91070,230652.02,4198466.74,-7.47
91071,230675.37,4198448.05,-7.47
91072,230698.7,4198429.38,-7.48
91073,230722.01,4198410.71,-7.49
91074,230745.29,4198392.01,-7.5
91075,230768.55,4198373.28,-7.52
91076,230791.79,4198354.52,-7.53
91077,230815.02,4198335.73,-7.55
91078,230838.23,4198316.92,-7.56
91079,230861.45,4198298.12,-7.58
91080,230884.66,4198279.32,-7.6
91081,230907.84,4198260.54,-7.62
91082,230930.99,4198241.79,-7.64
91083,230954.1,4198223.07,-7.66
91084,230977.15,4198204.38,-7.68
91085,231000.14,4198185.7,-7.7
91086,231023.08,4198167.04,-7.72
91087,231045.98,4198148.35,-7.74
91088,231068.85,4198129.66,-7.75
91089,231091.69,4198110.92,-7.77
91090,231114.53,4198092.16,-7.79
91091,231137.36,4198073.37,-7.8
91092,231160.21,4198054.56,-7.81
91093,231183.07,4198035.73,-7.82
91094,231205.93,4198016.91,-7.83
91095,231228.8,4197998.06,-7.84
91096,231251.65,4197979.21,-7.84
91097,231274.52,4197960.33,-7.84
91098,231297.38,4197941.42,-7.84
91099,231320.24,4197922.47,-7.83
91100,231343.09,4197903.48,-7.82
91101,231365.92,4197884.42,-7.81
91102,231388.73,4197865.32,-7.8
91103,231411.51,4197846.16,-7.78
91104,231434.25,4197826.97,-7.76
91105,231456.96,4197807.78,-7.74
91106,231479.66,4197788.6,-7.71
91107,231502.34,4197769.45,-7.68
91108,231525.03,4197750.37,-7.64
91109,231547.73,4197731.31,-7.6
91110,231570.43,4197712.33,-7.56
91111,231593.14,4197693.37,-7.51
91112,231615.86,4197674.47,-7.47
91113,231638.6,4197655.63,-7.41
91114,231661.37,4197636.86,-7.36
91115,231684.19,4197618.19,-7.29
91116,231707.09,4197599.63,-7.23
91117,231730.06,4197581.18,-7.16
91118,231753.12,4197562.84,-7.09
91119,231776.22,4197544.59,-7.02
91120,231799.38,4197526.44,-6.94
91121,231822.55,4197508.35,-6.86
91122,231845.72,4197490.31,-6.78
91123,231868.9,4197472.33,-6.7
91124,231892.09,4197454.41,-6.61
91125,231915.29,4197436.53,-6.52
91126,231938.5,4197418.69,-6.43
91127,231961.72,4197400.87,-6.33
91128,231984.94,4197383.08,-6.24
91129,232008.13,4197365.28,-6.14
91130,232031.29,4197347.48,-6.04
91131,232054.38,4197329.66,-5.94
91132,232077.39,4197311.81,-5.83
91133,232100.31,4197293.94,-5.73
91134,232123.13,4197276.03,-5.62
91135,232145.84,4197258.06,-5.52
91136,232168.42,4197240.06,-5.41
91137,232190.87,4197222.0,-5.3
91138,232213.21,4197203.91,-5.19
91139,232235.43,4197185.79,-5.08
91140,232257.56,4197167.67,-4.97
91141,232279.61,4197149.56,-4.86
91142,232301.61,4197131.49,-4.75
91143,232323.55,4197113.44,-4.64
91144,232345.44,4197095.42,-4.52
91145,232367.3,4197077.42,-4.41
91146,232389.1,4197059.46,-4.3
91147,232410.85,4197041.5,-4.19
91148,232432.55,4197023.57,-4.09
91149,232454.17,4197005.67,-3.98
91150,232475.72,4196987.77,-3.87
91151,232497.18,4196969.87,-3.76
91152,232518.57,4196951.98,-3.66
91153,232539.9,4196934.11,-3.55
91154,232561.19,4196916.28,-3.45
91155,232582.48,4196898.49,-3.35
91156,232603.81,4196880.76,-3.25
91157,232625.21,4196863.07,-3.15
91158,232646.7,4196845.44,-3.06
91159,232668.29,4196827.84,-2.96
91160,232689.97,4196810.28,-2.87
91161,232711.74,4196792.76,-2.77
91162,232733.6,4196775.29,-2.68
91163,232755.55,4196757.91,-2.6
91164,232777.57,4196740.6,-2.51
91165,232799.67,4196723.36,-2.42
91166,232821.82,4196706.14,-2.34
91167,232844.0,4196688.85,-2.26
91168,232866.14,4196671.42,-2.18
91169,232888.23,4196653.78,-2.1
91170,232910.25,4196635.9,-2.03
91171,232932.2,4196617.81,-1.95
91172,232954.1,4196599.57,-1.88
91173,232976.02,4196581.2,-1.81
91174,232998.0,4196562.78,-1.75
91175,233020.07,4196544.33,-1.68
91176,233042.25,4196525.87,-1.62
91177,233064.51,4196507.34,-1.56
91178,233086.82,4196488.78,-1.5
91179,233109.13,4196470.18,-1.44
91180,233131.43,4196451.58,-1.39
91181,233153.68,4196433.02,-1.34
91182,233175.89,4196414.57,-1.29
91183,233198.06,4196396.23,-1.24
91184,233220.2,4196378.03,-1.2
91185,233242.33,4196359.9,-1.16
91186,233264.42,4196341.82,-1.12
91187,233286.51,4196323.77,-1.08
91188,233308.57,4196305.72,-1.05
91189,233330.63,4196287.71,-1.02
91190,233352.69,4196269.74,-0.99
91191,233374.77,4196251.87,-0.96
91192,233396.9,4196234.12,-0.93
91193,233419.07,4196216.5,-0.91
91194,233441.27,4196198.97,-0.89
91195,233463.53,4196181.49,-0.87
91196,233485.82,4196164.03,-0.85
91197,233508.13,4196146.53,-0.83
91198,233530.48,4196128.95,-0.82
91199,233552.84,4196111.29,-0.8
91200,233575.24,4196093.53,-0.79
91201,233597.67,4196075.66,-0.78
91202,233620.14,4196057.7,-0.77
91203,233642.66,4196039.62,-0.77
91204,233665.23,4196021.45,-0.76
91205,233687.85,4196003.17,-0.76
91206,233710.53,4195984.78,-0.75
91207,233733.29,4195966.29,-0.75
91208,233756.11,4195947.72,-0.75
91209,233779.01,4195929.07,-0.76
91210,233801.95,4195910.35,-0.76
91211,233824.94,4195891.6,-0.77
91212,233847.93,4195872.83,-0.77
91213,233870.93,4195854.08,-0.78
91214,233893.9,4195835.33,-0.79
91215,233916.83,4195816.62,-0.8
91216,233939.71,4195797.93,-0.81
91217,233962.55,4195779.22,-0.82
91218,233985.33,4195760.48,-0.83
91219,234008.03,4195741.7,-0.84
91220,234030.66,4195722.85,-0.86
91221,234053.2,4195703.93,-0.87
91222,234075.66,4195684.97,-0.88
91223,234098.06,4195665.98,-0.9
91224,234120.39,4195646.99,-0.91
91225,234142.7,4195628.04,-0.93
91226,234164.99,4195609.14,-0.94
91227,234187.3,4195590.33,-0.96
91228,234209.63,4195571.59,-0.97
91229,234231.99,4195552.94,-0.99
91230,234254.41,4195534.38,-1.0
91231,234276.88,4195515.92,-1.02
91232,234299.42,4195497.57,-1.04
91233,234322.02,4195479.32,-1.05
91234,234344.66,4195461.18,-1.07
91235,234367.34,4195443.12,-1.08
91236,234390.04,4195425.14,-1.09
91237,234412.75,4195407.22,-1.11
91238,234435.46,4195389.34,-1.12
91239,234458.16,4195371.48,-1.13
91240,234480.85,4195353.65,-1.15
91241,234503.52,4195335.81,-1.16
91242,234526.17,4195317.93,-1.17
91243,234548.77,4195300.01,-1.17
91244,234571.3,4195282.04,-1.18
91245,234593.76,4195263.99,-1.19
91246,234616.15,4195245.87,-1.19
91247,234638.45,4195227.69,-1.19
91248,234660.72,4195209.45,-1.19
91249,234682.96,4195191.19,-1.19
91250,234705.2,4195172.88,-1.19
91251,234727.44,4195154.53,-1.19
91252,234749.69,4195136.16,-1.18
91253,234771.95,4195117.75,-1.17
91254,234794.2,4195099.32,-1.16
91255,234816.47,4195080.89,-1.15
91256,234838.76,4195062.49,-1.14
91257,234861.09,4195044.15,-1.12
91258,234883.51,4195025.89,-1.11
91259,234906.01,4195007.74,-1.09
91260,234928.6,4194989.72,-1.07
91261,234951.28,4194971.78,-1.05
91262,234974.01,4194953.95,-1.03
91263,234996.77,4194936.19,-1.0
91264,235019.52,4194918.51,-0.98
91265,235042.2,4194900.84,-0.95
91266,235064.81,4194883.19,-0.92
91267,235087.33,4194865.52,-0.89
91268,235109.77,4194847.82,-0.86
91269,235132.16,4194830.09,-0.83
91270,235154.53,4194812.33,-0.79
91271,235176.93,4194794.59,-0.76
91272,235199.39,4194776.85,-0.72
91273,235221.95,4194759.16,-0.68
91274,235244.59,4194741.49,-0.64
91275,235267.28,4194723.79,-0.6
91276,235289.99,4194706.0,-0.56
91277,235312.65,4194688.09,-0.52
91278,235335.19,4194669.98,-0.48
91279,235357.58,4194651.64,-0.44
91280,235379.79,4194633.03,-0.39
91281,235401.79,4194614.19,-0.35
91282,235423.59,4194595.11,-0.3
91283,235445.2,4194575.86,-0.26
91284,235466.66,4194556.47,-0.21
91285,235488.02,4194537.03,-0.17
91286,235509.35,4194517.63,-0.13
91287,235530.69,4194498.35,-0.09
91288,235552.1,4194479.25,-0.05
91289,235573.6,4194460.38,-0.01
91290,235595.2,4194441.72,0.03
91291,235616.86,4194423.25,0.06
91292,235638.54,4194404.91,0.09
91293,235660.24,4194386.67,0.12
91294,235681.92,4194368.51,0.15
91295,235703.61,4194350.45,0.17
91296,235725.34,4194332.51,0.2
91297,235747.13,4194314.71,0.22
91298,235769.01,4194297.07,0.24
91299,235790.97,4194279.6,0.25
91300,235812.99,4194262.24,0.26
91301,235835.06,4194244.99,0.28
91302,235857.16,4194227.8,0.28
91303,235879.28,4194210.7,0.29
91304,235901.41,4194193.67,0.29
91305,235923.58,4194176.71,0.29
91306,235945.8,4194159.86,0.29
91307,235968.05,4194143.05,0.29
91308,235990.32,4194126.27,0.28
91309,236012.57,4194109.46,0.27
91310,236034.79,4194092.59,0.25
91311,236056.96,4194075.64,0.24
91312,236079.1,4194058.62,0.22
91313,236101.22,4194041.55,0.2
91314,236123.35,4194024.45,0.17
91315,236145.49,4194007.34,0.14
91316,236167.64,4193990.24,0.11
91317,236189.8,4193973.13,0.08
91318,236211.94,4193956.0,0.05
91319,236234.05,4193938.87,0.01
91320,236256.14,4193921.72,-0.03
91321,236278.21,4193904.59,-0.07
91322,236300.27,4193887.48,-0.12
91323,236322.33,4193870.42,-0.17
91324,236344.41,4193853.42,-0.21
91325,236366.5,4193836.46,-0.26
91326,236388.63,4193819.52,-0.32
91327,236410.77,4193802.57,-0.37
91328,236432.9,4193785.57,-0.42
91329,236455.04,4193768.48,-0.48
91330,236477.15,4193751.29,-0.54
91331,236499.25,4193733.96,-0.6
91332,236521.32,4193716.47,-0.66
91333,236543.35,4193698.85,-0.72
91334,236565.36,4193681.11,-0.78
91335,236587.37,4193663.24,-0.85
91336,236609.38,4193645.28,-0.91
91337,236631.4,4193627.27,-0.97
91338,236653.43,4193609.21,-1.04
91339,236675.49,4193591.15,-1.1
91340,236697.61,4193573.14,-1.16
91341,236719.77,4193555.21,-1.23
91342,236742.01,4193537.39,-1.29
91343,236764.32,4193519.7,-1.35
91344,236786.69,4193502.09,-1.41
91345,236809.08,4193484.49,-1.47
91346,236831.45,4193466.83,-1.53
91347,236853.72,4193449.04,-1.59
91348,236875.83,4193431.06,-1.65
91349,236897.74,4193412.86,-1.7
91350,236919.42,4193394.46,-1.76
91351,236940.88,4193375.93,-1.81
91352,236962.17,4193357.33,-1.86
91353,236983.33,4193338.71,-1.91
91354,237004.4,4193320.09,-1.96
91355,237025.41,4193301.5,-2.0
91356,237046.38,4193282.92,-2.04
91357,237067.32,4193264.36,-2.09
91358,237088.26,4193245.81,-2.13
91359,237109.19,4193227.31,-2.17
91360,237130.14,4193208.86,-2.2
91361,237151.13,4193190.5,-2.24
91362,237172.19,4193172.22,-2.27
91363,237193.32,4193154.04,-2.3
91364,237214.54,4193135.96,-2.33
91365,237235.83,4193117.93,-2.36
91366,237257.18,4193099.97,-2.39
91367,237278.56,4193082.06,-2.41
91368,237299.96,4193064.19,-2.44
91369,237321.36,4193046.37,-2.46
91370,237342.75,4193028.57,-2.48
91371,237364.12,4193010.82,-2.51
91372,237385.48,4192993.1,-2.52
91373,237406.84,4192975.39,-2.54
91374,237428.21,4192957.71,-2.56
91375,237449.62,4192940.05,-2.58
91376,237471.07,4192922.42,-2.6
91377,237492.58,4192904.83,-2.61
91378,237514.12,4192887.27,-2.63
91379,237535.7,4192869.77,-2.64
91380,237557.29,4192852.32,-2.65
91381,237578.86,4192834.91,-2.67
91382,237600.4,4192817.52,-2.68
91383,237621.9,4192800.11,-2.69
91384,237643.34,4192782.66,-2.7
91385,237664.71,4192765.1,-2.72
91386,237686.02,4192747.42,-2.73
91387,237707.26,4192729.59,-2.74
91388,237728.47,4192711.62,-2.75
91389,237749.63,4192693.56,-2.75
91390,237770.8,4192675.49,-2.76
91391,237791.99,4192657.47,-2.77
91392,237813.23,4192639.58,-2.78
91393,237834.57,4192621.88,-2.79
91394,237856.0,4192604.38,-2.79
91395,237877.53,4192587.06,-2.8
91396,237899.16,4192569.88,-2.81
91397,237920.88,4192552.8,-2.82
91398,237942.65,4192535.77,-2.82
91399,237964.49,4192518.78,-2.83
91400,237986.37,4192501.83,-2.83
91401,238008.32,4192484.92,-2.84
91402,238030.37,4192468.07,-2.84
91403,238052.5,4192451.26,-2.84
91404,238074.75,4192434.51,-2.85
91405,238097.13,4192417.76,-2.85
91406,238119.64,4192401.0,-2.85
91407,238142.25,4192384.16,-2.84
91408,238164.98,4192367.26,-2.84
91409,238187.8,4192350.25,-2.84
91410,238210.68,4192333.14,-2.83
91411,238233.61,4192315.93,-2.82
91412,238256.56,4192298.62,-2.81
91413,238279.51,4192281.22,-2.79
91414,238302.45,4192263.75,-2.78
91415,238325.34,4192246.21,-2.76
91416,238348.19,4192228.6,-2.74
91417,238370.95,4192210.93,-2.71
91418,238393.6,4192193.15,-2.69
91419,238416.11,4192175.28,-2.66
91420,238438.44,4192157.27,-2.63
91421,238460.57,4192139.11,-2.59
91422,238482.49,4192120.82,-2.55
91423,238504.22,4192102.39,-2.51
91424,238525.8,4192083.88,-2.46
91425,238547.3,4192065.36,-2.42
91426,238568.76,4192046.85,-2.37
91427,238590.26,4192028.43,-2.32
91428,238611.83,4192010.11,-2.26
91429,238633.49,4191991.91,-2.2
91430,238655.23,4191973.81,-2.14
91431,238677.04,4191955.8,-2.08
91432,238698.9,4191937.86,-2.01
91433,238720.79,4191919.96,-1.95
91434,238742.72,4191902.13,-1.88
91435,238764.67,4191884.38,-1.8
91436,238786.65,4191866.7,-1.73
91437,238808.66,4191849.1,-1.65
91438,238830.7,4191831.58,-1.57
91439,238852.75,4191814.1,-1.49
91440,238874.81,4191796.64,-1.4
91441,238896.86,4191779.19,-1.32
91442,238918.91,4191761.7,-1.23
91443,238940.96,4191744.17,-1.14
91444,238962.98,4191726.59,-1.04
91445,238985.0,4191708.96,-0.95
91446,239007.01,4191691.3,-0.85
91447,239028.99,4191673.58,-0.76
91448,239050.97,4191655.84,-0.66
91449,239072.91,4191638.04,-0.56
91450,239094.86,4191620.2,-0.46
91451,239116.79,4191602.33,-0.36
91452,239138.71,4191584.41,-0.26
91453,239160.63,4191566.49,-0.16
91454,239182.56,4191548.56,-0.06
91455,239204.49,4191530.68,0.04
91456,239226.43,4191512.85,0.15
91457,239248.38,4191495.09,0.25
91458,239270.31,4191477.38,0.35
91459,239292.23,4191459.71,0.45
91460,239314.11,4191442.06,0.55
91461,239335.95,4191424.4,0.65
91462,239357.74,4191406.73,0.74
91463,239379.48,4191389.02,0.84
91464,239401.19,4191371.28,0.94
91465,239422.87,4191353.53,1.03
91466,239444.54,4191335.76,1.12
91467,239466.2,4191317.95,1.21
91468,239487.86,4191300.11,1.3
91469,239509.49,4191282.24,1.39
91470,239531.13,4191264.33,1.48
91471,239552.78,4191246.4,1.56
91472,239574.44,4191228.5,1.64
91473,239596.15,4191210.61,1.73
91474,239617.92,4191192.78,1.81
91475,239639.77,4191174.99,1.88
91476,239661.69,4191157.25,1.96
91477,239683.67,4191139.51,2.03
91478,239705.7,4191121.76,2.1
91479,239727.75,4191103.96,2.17
91480,239749.79,4191086.1,2.24
91481,239771.82,4191068.17,2.3
91482,239793.79,4191050.18,2.36
91483,239815.7,4191032.11,2.42
91484,239837.55,4191013.96,2.48
91485,239859.31,4190995.76,2.53
91486,239881.03,4190977.5,2.58
91487,239902.7,4190959.22,2.63
91488,239924.38,4190940.92,2.67
91489,239946.11,4190922.65,2.71
91490,239967.94,4190904.4,2.75
91491,239989.87,4190886.21,2.79
91492,240011.94,4190868.06,2.82
91493,240034.12,4190849.94,2.85
91494,240056.39,4190831.83,2.88
91495,240078.77,4190813.76,2.91
91496,240101.24,4190795.75,2.93
91497,240123.82,4190777.83,2.95
91498,240146.54,4190760.04,2.97
91499,240169.39,4190742.43,2.98
91500,240192.37,4190725.0,2.99
91501,240215.49,4190707.76,3.0
91502,240238.7,4190690.7,3.0
91503,240261.97,4190673.75,3.0
91504,240285.27,4190656.91,3.0
91505,240308.57,4190640.08,2.99
91506,240331.83,4190623.25,2.98
91507,240355.03,4190606.33,2.97
91508,240378.14,4190589.28,2.95
91509,240401.14,4190572.07,2.93
91510,240423.99,4190554.66,2.91
91511,240446.71,4190537.04,2.88
91512,240469.27,4190519.23,2.85
91513,240491.67,4190501.24,2.82
91514,240513.92,4190483.09,2.78
91515,240536.0,4190464.82,2.74
91516,240557.92,4190446.42,2.7
91517,240579.68,4190427.91,2.65
91518,240601.26,4190409.32,2.6
91519,240622.69,4190390.66,2.55
91520,240644.0,4190371.98,2.5
91521,240665.22,4190353.31,2.44
91522,240686.39,4190334.7,2.39
91523,240707.57,4190316.18,2.33
91524,240728.76,4190297.76,2.27
91525,240750.0,4190279.41,2.2
91526,240771.29,4190261.12,2.14
91527,240792.62,4190242.86,2.07
91528,240813.98,4190224.63,2.0
91529,240835.38,4190206.44,1.93
91530,240856.79,4190188.32,1.86
91531,240878.24,4190170.3,1.79
91532,240899.71,4190152.4,1.72
91533,240921.23,4190134.66,1.64
91534,240942.78,4190117.04,1.57
91535,240964.36,4190099.53,1.5
91536,240985.97,4190082.07,1.42
91537,241007.61,4190064.63,1.35
91538,241029.25,4190047.17,1.28
91539,241050.92,4190029.68,1.2
91540,241072.59,4190012.13,1.13
91541,241094.28,4189994.55,1.06
91542,241115.99,4189976.91,0.99
91543,241137.72,4189959.24,0.92
91544,241159.48,4189941.52,0.86
91545,241181.29,4189923.77,0.8
91546,241203.15,4189905.98,0.73
91547,241225.06,4189888.13,0.68
91548,241247.02,4189870.24,0.62
91549,241269.0,4189852.29,0.57
91550,241290.99,4189834.28,0.52
91551,241312.95,4189816.2,0.47
91552,241334.87,4189798.04,0.43
91553,241356.75,4189779.84,0.39
91554,241378.59,4189761.61,0.36
91555,241400.41,4189743.39,0.33
91556,241422.24,4189725.23,0.31
91557,241444.09,4189707.16,0.29
91558,241466.0,4189689.22,0.28
91559,241487.97,4189671.44,0.27
91560,241510.01,4189653.82,0.27
91561,241532.13,4189636.35,0.27
91562,241554.32,4189619.0,0.28
91563,241576.57,4189601.72,0.29
91564,241598.86,4189584.51,0.31
91565,241621.17,4189567.31,0.34
91566,241643.48,4189550.11,0.37
91567,241665.75,4189532.92,0.41
91568,241687.99,4189515.73,0.46
91569,241710.2,4189498.57,0.51
91570,241732.39,4189481.45,0.56
91571,241754.57,4189464.39,0.62
91572,241776.74,4189447.37,0.69
91573,241798.91,4189430.39,0.76
91574,241821.06,4189413.4,0.84
91575,241843.16,4189396.36,0.92
91576,241865.21,4189379.26,1.01
91577,241887.18,4189362.11,1.11
91578,241909.06,4189344.89,1.2
